Linux 3.0.101-0.15-default (axle) 	11/19/2014 	_x86_64_

08:03:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:04:50 AM     all     21.63      0.00      7.45      0.05      0.00     70.86
08:05:50 AM     all     12.91      0.00      5.85      0.00      0.00     81.23
08:06:50 AM     all      6.57      0.00      2.47      0.01      0.00     90.95
08:07:50 AM     all      5.77      0.00      0.87      0.00      0.00     93.37
08:08:50 AM     all      5.81      0.00      0.97      0.00      0.00     93.21
08:09:50 AM     all     12.88      0.00      3.14      0.00      0.00     83.98
08:10:50 AM     all      8.68      0.00      0.53      0.00      0.00     90.79
08:11:50 AM     all      6.12      0.00      0.21      0.00      0.00     93.67
08:12:50 AM     all      5.23      0.00      0.63      0.00      0.00     94.13
08:13:50 AM     all      4.94      0.00      1.21      0.00      0.00     93.85
08:14:50 AM     all     19.08      0.00      2.20      0.00      0.00     78.71
08:15:50 AM     all      9.69      0.00      0.64      0.00      0.00     89.67
