# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416381423;sda;32.32;0.00;7541.66;233.36;1.24;38.37;0.29;0.95
axle;60;1416381483;sda;2.95;0.00;528.32;178.91;0.01;4.00;0.34;0.10
axle;60;1416381543;sda;3.98;0.13;681.53;171.36;0.02;5.39;0.29;0.11
axle;60;1416381603;sda;4.02;0.00;694.13;172.58;0.02;4.27;0.30;0.12
axle;60;1416381663;sda;1.05;0.00;63.22;60.19;0.00;0.25;0.06;0.01
axle;60;1416381723;sda;1.73;0.00;139.00;80.15;0.00;0.96;0.08;0.01
axle;60;1416381783;sda;0.88;0.00;64.01;72.45;0.00;0.08;0.08;0.01
axle;60;1416381843;sda;1.02;0.00;61.62;60.59;0.00;0.00;0.00;0.00
axle;60;1416381903;sda;1.22;0.00;61.36;50.41;0.00;0.05;0.05;0.01
