ctime,relname,pid,mode,granted
1416380633.44459,part,10870,RowExclusiveLock,t
1416380633.44459,partsupp,10869,RowExclusiveLock,t
1416380633.44459,pg_locks,10853,AccessShareLock,t
1416380633.44459,pg_stat_activity,10857,AccessShareLock,t
1416380633.44459,pg_stat_all_indexes,10867,AccessShareLock,t
1416380633.44459,pg_stat_all_tables,10864,AccessShareLock,t
1416380633.44459,pg_stat_database,10862,AccessShareLock,t
1416380633.44459,pg_statio_all_indexes,10867,AccessShareLock,t
1416380633.44459,pg_statio_all_tables,10864,AccessShareLock,t
1416380633.44459,supplier,10868,RowExclusiveLock,t
1416380693.44717,lineitem,10874,RowExclusiveLock,t
1416380693.44717,orders,16919,AccessExclusiveLock,f
1416380693.44717,orders,16918,ShareLock,t
1416380693.44717,orders,16920,ShareLock,f
1416380693.44717,pg_locks,16934,AccessShareLock,t
1416380693.44717,pg_stat_activity,16937,AccessShareLock,t
1416380693.44717,pg_stat_all_indexes,16938,AccessShareLock,t
1416380693.44717,pg_stat_all_tables,16936,AccessShareLock,t
1416380693.44717,pg_stat_database,16935,AccessShareLock,t
1416380693.44717,pg_statio_all_indexes,16938,AccessShareLock,t
1416380693.44717,pg_statio_all_tables,16936,AccessShareLock,t
1416380753.44852,lineitem,10874,RowExclusiveLock,t
1416380753.44852,pg_locks,25767,AccessShareLock,t
1416380753.44852,pg_stat_activity,25769,AccessShareLock,t
1416380753.44852,pg_stat_all_indexes,25771,AccessShareLock,t
1416380753.44852,pg_stat_all_tables,25770,AccessShareLock,t
1416380753.44852,pg_stat_database,25768,AccessShareLock,t
1416380753.44852,pg_statio_all_indexes,25771,AccessShareLock,t
1416380753.44852,pg_statio_all_tables,25770,AccessShareLock,t
1416380813.45301,lineitem,10874,RowExclusiveLock,t
1416380813.45301,pg_locks,28648,AccessShareLock,t
1416380813.45301,pg_stat_activity,28647,AccessShareLock,t
1416380813.45301,pg_stat_all_indexes,28650,AccessShareLock,t
1416380813.45301,pg_stat_all_tables,28646,AccessShareLock,t
1416380813.45301,pg_stat_database,28649,AccessShareLock,t
1416380813.45301,pg_statio_all_indexes,28650,AccessShareLock,t
1416380813.45301,pg_statio_all_tables,28646,AccessShareLock,t
1416380873.45649,lineitem,10874,RowExclusiveLock,t
1416380873.45649,pg_locks,28661,AccessShareLock,t
1416380873.45649,pg_stat_activity,28662,AccessShareLock,t
1416380873.45649,pg_stat_all_indexes,28660,AccessShareLock,t
1416380873.45649,pg_stat_all_tables,28659,AccessShareLock,t
1416380873.45649,pg_stat_database,28663,AccessShareLock,t
1416380873.45649,pg_statio_all_indexes,28660,AccessShareLock,t
1416380873.45649,pg_statio_all_tables,28659,AccessShareLock,t
1416380933.45731,lineitem,10874,RowExclusiveLock,t
1416380933.45731,pg_locks,28675,AccessShareLock,t
1416380933.45731,pg_stat_activity,28674,AccessShareLock,t
1416380933.45731,pg_stat_all_indexes,28672,AccessShareLock,t
1416380933.45731,pg_stat_all_tables,28676,AccessShareLock,t
1416380933.45731,pg_stat_database,28673,AccessShareLock,t
1416380933.45731,pg_statio_all_indexes,28672,AccessShareLock,t
1416380933.45731,pg_statio_all_tables,28676,AccessShareLock,t
1416380993.45774,lineitem,28686,ShareLock,t
1416380993.45774,lineitem,28685,ShareLock,t
1416380993.45774,lineitem,28689,ShareLock,f
1416380993.45774,lineitem,28687,ShareLock,t
1416380993.45774,lineitem,28688,AccessExclusiveLock,f
1416380993.45774,lineitem,28690,ShareLock,f
1416380993.45774,lineitem,28691,ShareLock,f
1416380993.45774,lineitem,28692,ShareLock,f
1416380993.45774,pg_locks,28702,AccessShareLock,t
1416380993.45774,pg_stat_activity,28703,AccessShareLock,t
1416380993.45774,pg_stat_all_indexes,28704,AccessShareLock,t
1416380993.45774,pg_stat_all_tables,28705,AccessShareLock,t
1416380993.45774,pg_stat_database,28701,AccessShareLock,t
1416380993.45774,pg_statio_all_indexes,28704,AccessShareLock,t
1416380993.45774,pg_statio_all_tables,28705,AccessShareLock,t
1416381053.46267,lineitem,28692,ShareLock,f
1416381053.46267,lineitem,28685,ShareLock,t
1416381053.46267,lineitem,28689,ShareLock,f
1416381053.46267,lineitem,28688,AccessExclusiveLock,f
1416381053.46267,lineitem,28690,ShareLock,f
1416381053.46267,lineitem,28691,ShareLock,f
1416381053.46267,pg_locks,28716,AccessShareLock,t
1416381053.46267,pg_stat_all_indexes,28718,AccessShareLock,t
1416381053.46267,pg_stat_all_tables,28715,AccessShareLock,t
1416381053.46267,pg_stat_database,28717,AccessShareLock,t
1416381053.46267,pg_statio_all_indexes,28718,AccessShareLock,t
1416381053.46267,pg_statio_all_tables,28715,AccessShareLock,t
1416381113.46419,lineitem,28692,ShareLock,f
1416381113.46419,lineitem,28685,ShareLock,t
1416381113.46419,lineitem,28689,ShareLock,f
1416381113.46419,lineitem,28688,AccessExclusiveLock,f
1416381113.46419,lineitem,28690,ShareLock,f
1416381113.46419,lineitem,28691,ShareLock,f
1416381113.46419,pg_locks,28731,AccessShareLock,t
1416381113.46419,pg_stat_activity,28730,AccessShareLock,t
1416381113.46419,pg_stat_all_indexes,28728,AccessShareLock,t
1416381113.46419,pg_stat_database,28727,AccessShareLock,t
