# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416382087;-41234.91;0.60;39271.36
axle;60;1416382147;-7577.89;0.30;498.95
axle;60;1416382207;1126.04;0.38;41.75
axle;60;1416382267;3537.35;0.45;136.66
axle;60;1416382327;-14473.15;0.28;2556.65
axle;60;1416382387;12613.10;0.33;1028.12
axle;60;1416382447;109.09;0.35;217.34
axle;60;1416382507;1114.40;0.37;51.21
