# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416382087;24101020;240423404;90.89;107908;36903860;207859696;76.16
axle;60;1416382147;22284448;242239976;91.58;107980;37023468;209586916;76.80
axle;60;1416382207;22553752;241970672;91.47;108072;37033452;209291664;76.69
axle;60;1416382267;23402432;241121992;91.15;108180;37066240;208414356;76.37
axle;60;1416382327;19931192;244593232;92.47;108248;37679428;211297628;77.42
axle;60;1416382387;22958336;241566088;91.32;108328;37926176;208018972;76.22
axle;60;1416382447;22984500;241539924;91.31;108412;37978304;207927972;76.19
axle;60;1416382507;23251644;241272780;91.21;108500;37990580;207647536;76.09
