# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1416382087;0.00;0.00
axle;60;1416382147;0.00;0.00
axle;60;1416382207;0.00;0.00
axle;60;1416382267;0.00;0.00
axle;60;1416382327;0.00;0.00
axle;60;1416382387;0.00;0.00
axle;60;1416382447;0.00;0.00
axle;60;1416382507;0.00;0.00
